ID,POSITION
341,6
342,5
343,5
344,5
345,2
346,5
347,6
348,3
349,7
350,4
351,3
352,3
353,5
354,1
355,9
356,1
357,1
358,9
359,5
360,6
361,2
362,9
363,0
364,6
365,2
366,6
367,5
368,1
369,1
370,8
371,1
372,6
373,8
374,3
375,6
376,3
377,6
378,5
379,0
380,9
381,9
382,8
383,3
384,5
385,6
386,8
387,7
388,8
389,5
390,8
391,8
392,5
393,6
394,9
395,1
396,6
397,1
398,3
399,6
400,1
401,3
402,5
403,3
404,9
405,5
406,8
407,4
408,1
409,5
410,3
411,3
412,0
413,9
414,1
415,1
416,8
417,5
418,4
419,3
420,8
421,3
422,7
423,3
424,9
425,3
426,5
427,9
428,3
429,5
430,5
431,2
432,0
433,1
434,1
435,6
436,5
437,6
438,8
439,3
440,9
441,5
442,5
443,5
444,5
445,0
446,2
447,5
448,7
449,7
450,7
451,5
452,1
453,9
454,6
455,9
456,7
457,9
458,3
459,5
460,1
461,0
462,1
463,1
464,6
465,4
466,6
467,1
468,3
469,1
470,7
471,5
472,1
473,6
474,0
475,5
476,7
477,5
478,8
479,3
480,9
481,5
482,4
483,9
484,0
485,7
486,5
487,3
488,2
489,5
490,3
491,0
492,0
493,2
494,9
495,8
496,6
497,9
498,0
499,9
500,1
501,7
502,5
503,8
504,8
505,3
506,8
507,6
508,3
509,1
510,8
511,0
512,8
513,0
514,6
515,6
516,5
517,1
518,7
519,5
520,6
521,6
522,5
523,4
524,0
525,3
526,0
527,0
528,4
529,6
530,1
531,4
532,4
533,6
534,2
535,1
536,8
537,5
538,6
539,3
540,0
541,6
542,3
543,5
544,3
545,3
546,5
547,4
548,3
549,9
550,9
551,6
552,3
553,5
554,1
555,5
556,9
557,8
558,3
559,4
560,5
561,5
562,4
563,9
564,3
565,3
566,9
567,5
568,9
569,6
570,4
571,7
572,3
573,4
574,8
575,3
576,3
577,4
578,5
579,3
580,6
581,5
582,5
583,6
584,1
585,1
586,1
587,7
588,5
589,3
590,3
591,3
592,5
593,8
594,3
595,5
596,7
597,4
598,3
599,8
600,3
601,4
602,3
603,6
604,3
605,6
606,5
607,5
608,8
609,5
610,4
611,3
612,6
613,1
614,6
615,1
616,3
617,1
618,1
619,3
620,0
621,5
622,1
623,5
624,4
625,0
626,2
627,1
628,5
629,1
630,5
631,2
632,2
633,8
634,8
635,3
636,1
637,3
638,5
639,5
640,8
641,3
642,9
643,1
644,9
645,6
646,6
647,5
648,5
649,6
650,9
651,3
652,0
653,6
654,5
655,3
656,2
657,3
658,5
659,1
660,3
661,9
662,5
663,5
664,8
665,4
666,1
667,1
668,6
669,1
670,0
671,8
672,5
673,6
674,5
675,3
676,5
677,8
678,5
679,7
680,1
681,1
682,8
683,5
684,7
685,7
686,2
687,6
688,5
689,8
690,9
691,8
692,5
693,5
694,6
695,2
696,9
697,5
698,1
699,8
700,1
701,6
702,6
703,9
704,3
705,5
706,2
707,4
708,8
709,1
710,5
711,0
712,9
713,1
714,3
715,9
716,3
717,5
718,1
719,4
720,9
721,7
722,7
723,4
724,5
725,7
726,0
727,5
728,1
729,4
730,1
731,6
732,1
733,5
734,3
735,1
736,0
737,3
738,5
739,0
740,8
741,1
742,5
743,6
744,1
745,5
746,5
747,9
748,3
749,6
750,5
751,3
752,9
753,5
754,3
755,4
756,9
757,5
758,0
759,2
760,3
761,8
762,1
763,5
764,6
765,6
766,5
767,9
768,9
769,4
770,9
771,5
772,2
773,3
774,7
775,5
776,3
777,6
778,4
779,6
780,9
781,4
782,7
783,5
784,6
785,6
786,6
787,6
788,7
789,4
790,6
791,8
792,5
793,9
794,0
795,5
796,9
797,8
798,9
799,6
800,5
801,4
802,3
803,3
804,3
805,1
806,5
807,1
808,1
809,2
810,6
811,3
812,1
813,4
814,6
815,6
816,5
817,6
818,5
819,3
820,4
821,7
822,9
823,2
824,4
825,5
826,2
827,9
828,6
829,5
830,0
831,8
832,3
833,5
834,5
835,7
836,1
837,5
838,5
839,6
840,5
841,1
842,3
843,5
844,8
845,2
846,5
847,6
848,0
849,8
850,5
851,2
852,5
853,5
854,3
855,3
856,0
857,9
858,1
859,2
860,6
861,5
862,3
863,5
864,3
865,3
866,7
867,4
868,8
869,7
870,2
871,6
872,3
873,8
874,1
875,5
876,7
877,6
878,7
879,3
880,6
881,7
882,6
883,7
884,1
885,5
886,8
887,8
888,5
889,3
890,5
891,5
892,5
893,8
894,0
895,5
896,5
897,0
898,2
899,0
900,7
901,5
902,5
903,2
904,4
905,3
906,9
907,9
908,9
909,3
910,6
911,5
912,6
913,3
914,3
915,1
916,5
917,5
918,3
919,1
920,5
921,5
922,7
923,2
924,3
925,7
926,7
927,9
928,8
929,6
930,8
931,3
932,8
933,8
934,6
935,1
936,1
937,8
938,2
939,6
940,4
941,4
942,9
943,1
944,5
945,9
946,9
947,1
948,1
949,2
950,4
951,1
952,9
953,7
954,5
955,5
956,8
957,9
958,8
959,8
960,0
961,5
962,3
963,3
964,0
965,7
966,1
967,6
968,2
969,0
970,8
971,3
972,1
973,4
974,6
975,7
976,5
977,6
978,6
979,5
980,1
981,7
982,4
983,4
984,4
985,0
986,7
987,3
988,2
989,8
990,3
991,0
992,1
993,5
994,5
995,5
996,1
997,1
998,8
999,3
1000,5
1001,5
1002,7
1003,3
1004,8
1005,4
1006,5
1007,3
1008,2
1009,8
1010,9
1011,8
1012,4
1013,9
1014,6
1015,3
1016,0
1017,4
1018,4
1019,1
1020,5
1021,7
1022,0
1023,6
1024,4
1025,3
1026,4
1027,7
1028,5
1029,5
1030,3
1031,3
1032,9
1033,0
1034,4
1035,3
1036,1
1037,3
1038,5
1039,4
1040,3
1041,6
1042,1
1043,4
1044,3
1045,6
1046,5
1047,4
1048,3
1049,4
1050,1
1051,9
1052,0
1053,5
1054,5
1055,6
1056,3
1057,4
1058,5
1059,6
1060,5
1061,9
1062,1
1063,3
1064,3
1065,4
1066,5
1067,9
1068,3
1069,0
1070,7
1071,3
1072,9
1073,9
1074,1
1075,6
1076,1
1077,3
1078,6
1079,5
1080,8
1081,6
1082,3
1083,7
1084,3
1085,9
1086,8
1087,9
1088,1
1089,1
1090,3
1091,3
1092,4
1093,3
1094,7
1095,4
1096,3
1097,3
1098,9
1099,3
1100,4
1101,8
1102,1
1103,5
1104,2
1105,3
1106,5
1107,2
1108,5
1109,8
1110,9
1111,6
1112,3
1113,1
1114,2
1115,4
1116,4
1117,5
1118,9
1119,5
1120,4
1121,8
1122,4
1123,6
1124,5
1125,4
1126,2
1127,1
1128,6
1129,2
1130,2
1131,4
1132,4
1133,6
1134,0
1135,5
1136,5
1137,4
1138,9
1139,9
1140,7
1141,8
1142,8
1143,3
1144,6
1145,5
1146,6
1147,2
1148,2
1149,4
1150,5
1151,9
1152,3
1153,5
1154,5
1155,2
1156,5
1157,1
1158,8
1159,8
1160,0
1161,9
1162,5
1163,3
1164,6
1165,2
1166,3
1167,5
1168,7
1169,6
1170,2
1171,5
1172,6
1173,5
1174,8
1175,8
1176,6
1177,6
1178,3
1179,6
1180,9
1181,7
1182,6
1183,3
1184,5
1185,3
1186,5
1187,3
1188,3
1189,5
1190,9
1191,9
1192,7
1193,5
1194,7
1195,6
1196,0
1197,1
1198,8
1199,5
1200,5
1201,7
1202,4
1203,5
1204,5
1205,4
1206,5
1207,5
1208,8
1209,1
1210,6
1211,8
1212,5
1213,3
1214,4
1215,4
1216,1
1217,4
1218,4
1219,8
1220,5
1221,0
1222,3
1223,6
1224,1
1225,2
1226,2
1227,7
1228,7
1229,5
1230,5
1231,7
1232,1
1233,5
1234,6
1235,1
1236,5
1237,4
1238,8
1239,5
1240,7
1241,7
1242,5
1243,1
1244,9
1245,3
1246,9
1247,5
1248,0
1249,4
1250,1
1251,5
1252,5
1253,3
1254,8
1255,5
1256,8
1257,8
1258,5
1259,3
1260,4
1261,6
1262,0
1263,5
1264,5
1265,8
1266,0
1267,5
1268,0
1269,5
1270,5
1271,5
1272,5
1273,5
1274,4
1275,7
1276,5
1277,9
1278,4
1279,5
1280,2
1281,7
1282,6
1283,3
1284,3
1285,4
1286,0
1287,6
1288,1
1289,3
1290,8
1291,0
1292,3
1293,9
1294,8
1295,6
1296,5
1297,0
1298,5
1299,3
1300,4
1301,5
1302,8
1303,3
1304,5
1305,4
1306,0
1307,8
1308,4
1309,5
1310,3
1311,5
1312,9
1313,0
1314,9
1315,5
1316,9
1317,6
1318,0
1319,1
1320,9
1321,5
1322,5
1323,8
1324,6
1325,2
1326,3
1327,3
1328,3
1329,3
1330,6
1331,3
1332,8
1333,3
1334,8
1335,0
1336,3
1337,6
1338,5
1339,3
1340,5
1341,1
1342,1
1343,3
1344,3
1345,3
1346,4
1347,5
1348,2
1349,4
1350,9
1351,8
1352,7
1353,4
1354,9
1355,5
1356,9
1357,3
1358,1
1359,5
1360,5
1361,5
1362,5
1363,5
1364,9
1365,4
1366,5
1367,3
1368,8
1369,8
1370,2
1371,3
1372,3
1373,5
1374,0
1375,5
1376,5
1377,6
1378,0
1379,2
1380,3
1381,2
1382,1
1383,9
1384,3
1385,5
1386,0
1387,1
1388,5
1389,9
1390,6
1391,5
1392,3
1393,6
1394,5
1395,3
1396,4
1397,2
1398,3
1399,5
1400,6
1401,7
1402,6
1403,1
1404,7
1405,6
1406,5
1407,3
1408,1
1409,3
1410,1
1411,2
1412,3
1413,5
1414,6
1415,7
1416,6
1417,0
1418,2
1419,4
1420,1
1421,6
1422,7
1423,1
1424,5
1425,2
1426,3
1427,5
1428,8
1429,5
1430,9
1431,9
1432,2
1433,0
1434,9
1435,0
1436,3
1437,5
1438,5
1439,6
1440,5
1441,3
1442,8
1443,5
1444,7
1445,3
1446,4
1447,4
1448,5
1449,3
1450,5
1451,9
1452,5
1453,1
1454,6
1455,8
1456,1
1457,2
1458,1
1459,5
1460,5
1461,5
1462,5
1463,3
1464,2
1465,0
1466,1
1467,5
1468,6
1469,3
1470,8
1471,1
1472,6
1473,4
1474,1
1475,4
1476,6
1477,5
1478,4
1479,6
1480,6
1481,5
1482,2
1483,0
1484,2
1485,9
1486,5
1487,6
1488,8
1489,4
1490,3
1491,9
1492,3
1493,4
1494,8
1495,5
1496,5
1497,7
1498,4
1499,3
1500,8
1501,4
1502,1
1503,5
1504,7
1505,8
1506,7
1507,5
1508,8
1509,5
1510,5
1511,2
1512,5
1513,3
1514,3
1515,3
1516,5
1517,6
1518,3
1519,5
1520,5
1521,6
1522,3
1523,3
1524,9
1525,3
1526,5
1527,3
1528,8
1529,3
1530,8
1531,4
1532,6
1533,6
1534,0
1535,5
1536,1
1537,6
1538,5
1539,3
1540,2
1541,5
1542,1
1543,5
1544,8
1545,3
1546,0
1547,2
1548,4
1549,1
1550,8
1551,1
1552,3
1553,4
1554,5
1555,9
1556,3
1557,9
1558,3
1559,5
1560,5
1561,5
1562,8
1563,5
1564,9
1565,5
1566,9
1567,5
1568,5
1569,5
1570,9
1571,5
1572,3
1573,4
1574,8
1575,7
1576,6
1577,9
1578,5
1579,5
1580,5
1581,8
1582,8
1583,2
1584,7
1585,5
1586,4
1587,5
1588,8
1589,5
1590,5
1591,4
1592,3
1593,8
1594,8
1595,9
1596,2
1597,1
1598,4
1599,5
1600,8
1601,5
1602,5
1603,2
1604,0
1605,1
1606,8
1607,7
1608,5
1609,5
1610,4
1611,5
1612,6
1613,7
1614,5
1615,7
1616,9
1617,6
1618,5
1619,3
1620,9
1621,5
1622,1
1623,6
1624,5
1625,9
1626,6
1627,3
1628,5
1629,9
1630,3
1631,3
1632,1
1633,1
1634,9
1635,5
1636,5
1637,8
1638,6
1639,1
1640,8
1641,8
1642,9
1643,8
1644,0
1645,1
1646,6
1647,9
1648,3
1649,5
1650,5
1651,8
1652,8
1653,9
1654,1
1655,5
1656,3
1657,4
1658,4
1659,1
1660,6
1661,5
1662,5
1663,3
1664,4
1665,8
1666,4
1667,2
1668,5
1669,2
1670,5
1671,9
1672,6
1673,1
1674,9
1675,3
1676,8
1677,1
1678,6
1679,5
1680,4
1681,1
1682,7
1683,6
1684,0
1685,6
1686,4
1687,6
1688,5
1689,1
1690,4
1691,6
1692,5
1693,9
1694,9
1695,9
1696,1
1697,5
1698,9
1699,1
1700,9
1701,7
1702,8
1703,3
1704,2
1705,4
1706,5
1707,5
1708,0
1709,4
1710,4
1711,8
1712,5
1713,5
1714,5
1715,7
1716,1
1717,3
1718,4
1719,4
1720,3
1721,9
1722,6
1723,1
1724,5
1725,5
1726,6
1727,2
1728,3
1729,0
1730,5
1731,3
1732,4
1733,8
1734,4
1735,4
1736,3
1737,7
1738,1
1739,5
1740,8
1741,8
1742,6
1743,3
1744,8
1745,3
1746,5
1747,1
1748,5
1749,1
1750,5
1751,3
1752,1
1753,9
1754,3
1755,2
1756,1
1757,5
1758,8
1759,3
1760,5
1761,4
1762,0
1763,3
1764,5
1765,4
1766,4
1767,5
1768,1
1769,8
1770,5
1771,4
1772,3
1773,9
1774,9
1775,6
1776,3
1777,7
1778,9
1779,1
1780,7
1781,5
1782,5
1783,8
1784,5
1785,5
1786,2
1787,3
1788,1
1789,7
1790,3
1791,1
1792,4
1793,8
1794,6
1795,5
1796,8
1797,3
1798,1
1799,9
1800,7
1801,8
1802,9
1803,4
1804,7
1805,6
1806,5
1807,3
1808,4
1809,3
1810,3
1811,1
1812,7
1813,6
1814,8
1815,8
1816,9
1817,2
1818,4
1819,2
1820,3
1821,2
1822,0
1823,4
1824,9
1825,2
1826,6
1827,5
1828,3
1829,0
1830,5
1831,1
1832,1
1833,5
1834,4
1835,8
1836,5
1837,6
1838,0
1839,2
1840,3
1841,8
1842,5
1843,5
1844,6
1845,7
1846,8
1847,5
1848,4
1849,8
1850,4
1851,3
1852,7
1853,3
1854,4
1855,8
1856,3
1857,4
1858,1
1859,5
1860,8
1861,5
1862,5
1863,2
1864,5
1865,1
1866,8
1867,8
1868,0
1869,7
1870,5
1871,5
1872,0
1873,6
1874,9
1875,9
1876,8
1877,3
1878,1
1879,6
1880,2
1881,5
1882,9
1883,1
1884,8
1885,9
1886,7
1887,1
1888,9
1889,0
1890,1
1891,3
1892,4
1893,4
1894,0
1895,0
1896,0
1897,4
1898,6
1899,9
1900,1
1901,2
1902,3
1903,6
1904,5
1905,6
1906,3
1907,4
1908,3
1909,2
1910,9
1911,5
1912,1
1913,8
1914,4
1915,7
1916,2
1917,1
1918,7
1919,4
1920,5
1921,3
1922,4
1923,1
1924,1
1925,1
1926,4
1927,9
1928,4
1929,9
1930,5
1931,3
1932,8
1933,7
1934,3
1935,3
1936,4
1937,1
1938,8
1939,5
1940,4
1941,2
1942,0
1943,1
1944,7
1945,8
1946,2
1947,5
1948,8
1949,4
1950,3
1951,2
1952,3
1953,3
1954,2
1955,6
1956,7
1957,3
1958,0
1959,6
1960,6
1961,4
1962,8
1963,7
1964,8
1965,6
1966,4
1967,5
1968,5
1969,1
1970,2
1971,3
1972,8
1973,9
1974,8
1975,8
1976,1
1977,0
1978,1
1979,5
1980,3
1981,5
1982,6
1983,9
1984,0
1985,8
1986,3
1987,7
1988,8
1989,7
1990,5
1991,1
1992,4
1993,5
1994,3
1995,9
1996,8
1997,6
1998,6
1999,4
2000,4
2001,3
2002,3
2003,0
2004,1
2005,7
2006,0
2007,9
2008,8
2009,9
2010,6
2011,5
2012,6
2013,2
2014,8
2015,1
2016,4
2017,1
2018,2
2019,8
2020,4
2021,9
2022,7
2023,8
2024,5
2025,3
2026,5
2027,3
2028,9
2029,3
2030,3
2031,2
2032,3
2033,8
2034,8
2035,0
2036,3
2037,3
2038,5
2039,8
2040,3
2041,5
2042,1
2043,0
2044,1
2045,5
2046,9
2047,9
2048,8
2049,5
2050,3
2051,5
2052,6
2053,3
2054,9
2055,5
2056,5
2057,6
2058,5
2059,1
2060,1
2061,3
2062,8
2063,5
2064,9
2065,5
2066,8
2067,9
2068,5
2069,5
2070,6
2071,4
2072,1
2073,3
2074,5
2075,9
2076,1
2077,3
2078,5
2079,5
2080,8
2081,7
2082,6
2083,9
2084,4
2085,8
2086,8
2087,9
2088,0
2089,7
2090,9
2091,4
2092,8
2093,7
2094,5
2095,7
2096,6
2097,5
2098,5
2099,8
2100,5
2101,1
2102,5
2103,4
2104,5
2105,2
2106,9
2107,4
2108,8
2109,5
2110,7
2111,1
2112,5
2113,3
2114,6
2115,8
2116,4
2117,5
2118,6
2119,1
2120,6
2121,4
2122,7
2123,6
2124,2
2125,3
2126,5
2127,7
2128,8
2129,1
2130,9
2131,6
2132,4
2133,4
2134,5
2135,9
2136,3
2137,9
2138,1
2139,4
2140,7
2141,1
2142,5
2143,7
2144,5
2145,7
2146,4
2147,8
2148,3
2149,6
2150,3
2151,3
2152,3
2153,4
2154,8
2155,1
2156,0
2157,9
2158,3
2159,6
2160,1
2161,9
2162,6
2163,8
2164,2
2165,8
2166,4
2167,9
2168,3
2169,8
2170,6
2171,4
2172,8
2173,3
2174,8
2175,3
2176,5
2177,5
2178,1
2179,4
2180,5
2181,0
2182,1
2183,4
2184,1
2185,7
2186,1
2187,3
2188,4
2189,7
2190,6
2191,5
2192,8
2193,8
2194,4
2195,7
2196,5
2197,6
2198,3
2199,5
2200,3
2201,1
2202,6
2203,9
2204,6
2205,7
2206,8
2207,4
2208,1
2209,6
2210,5
2211,7
2212,6
2213,5
2214,8
2215,1
2216,5
2217,1
2218,9
2219,7
2220,3
2221,8
2222,3
2223,2
2224,1
2225,0
2226,6
2227,5
2228,3
2229,3
2230,8
2231,5
2232,4
2233,5
2234,4
2235,4
2236,6
2237,3
2238,0
2239,6
2240,8
2241,5
2242,5
2243,5
2244,5
2245,4
2246,4
2247,3
2248,1
2249,9
2250,1
2251,5
2252,5
2253,6
2254,7
2255,7
2256,9
2257,4
2258,8
2259,1
2260,1
2261,5
2262,1
2263,0
2264,0
2265,6
2266,8
2267,3
2268,5
2269,8
2270,8
2271,1
2272,2
2273,3
2274,3
2275,5
2276,4
2277,5
2278,4
2279,0
2280,2
2281,5
2282,5
2283,5
2284,3
2285,1
2286,3
2287,6
2288,7
2289,3
2290,2
2291,9
2292,1
2293,5
2294,6
2295,6
2296,0
2297,3
2298,7
2299,5
2300,7
2301,1
2302,4
2303,9
2304,7
2305,5
2306,0
2307,6
2308,8
2309,6
2310,5
2311,6
2312,3
2313,9
2314,4
2315,4
2316,4
2317,5
2318,8
2319,5
2320,8
2321,3
2322,4
2323,3
2324,1
2325,3
2326,9
2327,6
2328,4
2329,3
2330,1
2331,5
2332,4
2333,1
2334,4
2335,1
2336,8
2337,0
2338,3
2339,3
2340,3
2341,2
2342,8
2343,5
2344,4
2345,5
2346,2
2347,6
2348,4
2349,8
2350,7
2351,3
2352,5
2353,8
2354,9
2355,2
2356,6
2357,3
2358,1
2359,3
2360,0
2361,1
2362,5
2363,3
2364,6
2365,4
2366,6
2367,1
2368,3
2369,0
2370,2
2371,8
2372,3
2373,4
2374,5
2375,5
2376,5
2377,9
2378,7
2379,7
2380,3
2381,3
2382,8
2383,1
2384,3
2385,8
2386,9
2387,5
2388,5
2389,3
2390,4
2391,1
2392,5
2393,1
2394,9
2395,6
2396,6
2397,9
2398,5
2399,3
2400,9
2401,3
2402,7
2403,4
2404,8
2405,8
2406,5
2407,4
2408,4
2409,3
2410,3
2411,8
2412,5
2413,9
2414,4
2415,8
2416,0
2417,1
2418,6
2419,1
2420,5
2421,6
2422,5
2423,0
2424,7
2425,5
2426,6
2427,7
2428,5
2429,5
2430,6
2431,3
2432,6
2433,9
2434,1
2435,1
2436,6
2437,1
2438,3
2439,1
2440,6
2441,3
2442,8
2443,0
2444,9
2445,0
2446,4
2447,8
2448,5
2449,1
2450,8
2451,4
2452,3
2453,1
2454,8
2455,5
2456,8
2457,7
2458,5
2459,8
2460,1
2461,1
2462,6
2463,3
2464,3
2465,5
2466,0
2467,8
2468,9
2469,2
2470,3
2471,3
2472,9
2473,5
2474,7
2475,1
2476,4
2477,5
2478,3
2479,6
2480,4
2481,0
2482,5
2483,3
2484,8
2485,7
2486,7
2487,5
2488,6
2489,3
2490,3
2491,6
2492,9
2493,1
2494,3
2495,1
2496,8
2497,9
2498,5
2499,8
2500,5
2501,6
2502,1
2503,1
2504,9
2505,1
2506,0
2507,9
2508,3
2509,3
2510,6
2511,4
2512,9
2513,9
2514,7
2515,1
2516,8
2517,1
2518,9
2519,9
2520,7
2521,9
2522,4
2523,2
2524,7
2525,5
2526,8
2527,1
2528,1
2529,0
2530,1
2531,6
2532,3
2533,3
2534,7
2535,7
2536,8
2537,3
2538,9
2539,5
2540,5
2541,3
2542,8
2543,1
2544,1
2545,5
2546,8
2547,8
2548,9
2549,5
2550,2
2551,1
2552,3
2553,5
2554,4
2555,5
2556,5
2557,6
2558,3
2559,1
2560,3
2561,6
2562,1
2563,7
2564,4
2565,4
2566,5
2567,5
2568,5
2569,7
2570,8
2571,5
2572,3
2573,3
2574,8
2575,8
2576,5
2577,1
2578,8
2579,1
2580,4
2581,9
2582,3
2583,0
2584,5
2585,3
2586,1
2587,5
2588,3
2589,5
2590,7
2591,8
2592,3
2593,5
2594,3
2595,6
2596,8
2597,5
2598,5
2599,4
2600,5
2601,6
2602,6
2603,9
2604,8
2605,8
2606,5
2607,9
2608,6
2609,3
2610,7
2611,7
2612,7
2613,0
2614,3
2615,4
2616,1
2617,3
2618,6
2619,5
2620,6
2621,1
2622,1
2623,1
2624,1
2625,5
2626,7
2627,6
2628,1
2629,8
2630,5
2631,7
2632,7
2633,7
2634,7
2635,6
2636,6
2637,8
2638,8
2639,1
2640,9
2641,7
2642,0
2643,5
2644,8
2645,6
2646,9
2647,6
2648,0
2649,7
2650,6
2651,1
2652,1
2653,1
2654,5
2655,3
2656,9
2657,5
2658,6
2659,5
2660,0
2661,9
2662,4
2663,5
2664,2
2665,5
2666,9
2667,1
2668,5
2669,5
2670,5
2671,1
2672,4
2673,3
2674,7
2675,1
2676,8
2677,5
2678,0
2679,0
2680,0
2681,3
2682,2
2683,4
2684,2
2685,3
2686,5
2687,1
2688,4
2689,1
2690,8
2691,5
2692,1
2693,6
2694,6
2695,5
2696,1
2697,6
2698,8
2699,1
2700,5
2701,1
2702,3
2703,7
2704,4
2705,1
2706,1
2707,3
2708,6
2709,5
2710,4
2711,5
2712,4
2713,3
2714,2
2715,1
2716,8
2717,8
2718,6
2719,3
2720,3
2721,1
2722,6
2723,2
2724,1
2725,4
2726,1
2727,6
2728,1
2729,4
2730,5
2731,1
2732,3
2733,6
2734,7
2735,8
2736,6
2737,3
2738,8
2739,3
2740,3
2741,3
2742,4
2743,8
2744,8
2745,8
2746,9
2747,9
2748,5
2749,3
2750,1
2751,1
2752,7
2753,5
2754,6
2755,1
2756,8
2757,1
2758,8
2759,0
2760,5
2761,1
2762,0
2763,5
2764,7
2765,3
2766,9
2767,7
2768,7
2769,3
2770,5
2771,5
2772,5
2773,6
2774,4
2775,1
2776,4
2777,4
2778,0
2779,3
2780,3
2781,3
2782,3
2783,5
2784,5
2785,4
2786,5
2787,9
2788,4
2789,4
2790,3
2791,8
2792,6
2793,5
2794,2
2795,3
2796,9
2797,8
2798,0
2799,6
2800,6
2801,3
2802,1
2803,5
2804,3
2805,6
2806,8
2807,5
2808,5
2809,7
2810,5
2811,0
2812,6
2813,5
2814,5
2815,9
2816,7
2817,5
2818,5
2819,8
2820,5
2821,5
2822,9
2823,2
2824,1
2825,5
2826,9
2827,6
2828,3
2829,3
2830,3
2831,0
2832,3
2833,4
2834,9
2835,9
2836,5
2837,1
2838,8
2839,5
2840,3
2841,4
2842,5
2843,4
2844,3
2845,2
2846,0
2847,7
2848,4
2849,0
2850,9
2851,5
2852,8
2853,6
2854,0
2855,1
2856,5
2857,8
2858,1
2859,4
2860,8
2861,3
2862,8
2863,5
2864,3
2865,8
2866,8
2867,0
2868,2
2869,5
2870,6
2871,3
2872,4
2873,5
2874,4
2875,7
2876,4
2877,1
2878,5
2879,1
2880,5
2881,7
2882,0
2883,6
2884,5
2885,5
2886,9
2887,5
2888,8
2889,9
2890,1
2891,3
2892,3
2893,8
2894,2
2895,0
2896,3
2897,4
2898,7
2899,6
2900,9
2901,3
2902,9
2903,5
2904,4
2905,6
2906,2
2907,6
2908,8
2909,0
2910,6
2911,9
2912,0
2913,1
2914,7
2915,5
2916,0
2917,3
2918,4
2919,3
2920,0
2921,8
2922,5
2923,8
2924,8
2925,5
2926,5
2927,2
2928,1
2929,3
2930,6
2931,1
2932,6
2933,4
2934,3
2935,8
2936,1
2937,3
2938,1
2939,7
2940,4
2941,3
2942,5
2943,5
2944,5
2945,7
2946,0
2947,5
2948,8
2949,9
2950,9
2951,8
2952,3
2953,1
2954,0
2955,6
2956,5
2957,3
2958,3
2959,1
2960,8
2961,5
2962,9
2963,6
2964,9
2965,3
2966,3
2967,2
2968,3
2969,3
2970,3
2971,6
2972,1
2973,1
2974,8
2975,7
2976,1
2977,9
2978,2
2979,8
2980,7
2981,9
2982,5
2983,2
2984,2
2985,3
2986,5
2987,4
2988,8
2989,1
2990,8
2991,3
2992,6
2993,3
2994,9
2995,8
