ID,POSITION
341,6
342,5
343,5
344,5
345,0
346,8
347,6
348,3
349,8
350,4
351,3
352,1
353,5
354,3
355,6
356,1
357,3
358,9
359,8
360,6
361,2
362,7
363,0
364,6
365,2
366,6
367,5
368,1
369,1
370,8
371,1
372,6
373,8
374,3
375,6
376,3
377,9
378,8
379,0
380,9
381,9
382,8
383,3
384,5
385,9
386,8
387,7
388,8
389,5
390,8
391,8
392,5
393,6
394,9
395,1
396,6
397,0
398,3
399,6
400,1
401,3
402,8
403,3
404,9
405,0
406,8
407,4
408,1
409,5
410,3
411,3
412,1
413,9
414,2
415,1
416,0
417,5
418,4
419,3
420,0
421,3
422,7
423,3
424,9
425,3
426,8
427,9
428,3
429,5
430,6
431,2
432,0
433,2
434,2
435,6
436,6
437,6
438,7
439,3
440,6
441,2
442,7
443,8
444,5
445,0
446,8
447,5
448,7
449,7
450,7
451,5
452,3
453,9
454,6
455,9
456,7
457,9
458,3
459,5
460,3
461,0
462,1
463,1
464,6
465,4
466,6
467,2
468,3
469,3
470,7
471,5
472,0
473,6
474,0
475,5
476,7
477,5
478,8
479,1
480,5
481,8
482,4
483,9
484,0
485,8
486,9
487,3
488,3
489,5
490,3
491,1
492,0
493,3
494,9
495,8
496,6
497,5
498,0
499,9
500,0
501,7
502,6
503,8
504,8
505,3
506,8
507,6
508,3
509,0
510,8
511,0
512,8
513,0
514,9
515,6
516,8
517,2
518,5
519,5
520,6
521,6
522,5
523,4
524,0
525,3
526,0
527,2
528,4
529,6
530,1
531,4
532,4
533,6
534,1
535,1
536,8
537,5
538,6
539,1
540,0
541,6
542,1
543,5
544,3
545,3
546,5
547,4
548,3
549,7
550,9
551,6
552,3
553,5
554,0
555,8
556,9
557,8
558,3
559,4
560,5
561,9
562,4
563,5
564,1
565,3
566,5
567,5
568,9
569,6
570,4
571,5
572,3
573,4
574,8
575,3
576,3
577,4
578,8
579,3
580,5
581,5
582,8
583,6
584,1
585,1
586,1
587,7
588,5
589,3
590,3
591,3
592,5
593,8
594,3
595,6
596,7
597,4
598,3
599,8
600,3
601,4
602,3
603,6
604,3
605,6
606,6
607,5
608,8
609,5
610,4
611,3
612,6
613,1
614,6
615,1
616,3
617,1
618,3
619,3
620,1
621,5
622,1
623,8
624,4
625,0
626,2
627,1
628,6
629,0
630,5
631,3
632,2
633,5
634,7
635,3
636,1
637,3
638,9
639,5
640,8
641,3
642,9
643,1
644,9
645,6
646,6
647,5
648,7
649,6
650,5
651,3
652,1
653,6
654,5
655,3
656,1
657,3
658,5
659,1
660,3
661,6
662,5
663,5
664,8
665,4
666,1
667,3
668,6
669,1
670,0
671,7
672,9
673,6
674,5
675,3
676,5
677,5
678,5
679,7
680,1
681,1
682,8
683,0
684,9
685,7
686,2
687,6
688,5
689,8
690,7
691,8
692,8
693,5
694,6
695,1
696,5
697,5
698,1
699,8
700,3
701,6
702,6
703,9
704,3
705,8
706,3
707,4
708,7
709,3
710,5
711,0
712,5
713,3
714,3
715,9
716,3
717,8
718,1
719,3
720,7
721,5
722,8
723,4
724,8
725,5
726,0
727,5
728,1
729,4
730,3
731,6
732,3
733,5
734,3
735,1
736,1
737,1
738,5
739,0
740,8
741,1
742,5
743,6
744,1
745,5
746,6
747,9
748,3
749,9
750,5
751,3
752,9
753,5
754,3
755,4
756,9
757,5
758,1
759,1
760,4
761,8
762,1
763,5
764,6
765,6
766,7
767,9
768,9
769,4
770,7
771,5
772,3
773,3
774,5
775,5
776,3
777,6
778,4
779,6
780,9
781,4
782,7
783,7
784,6
785,6
786,6
787,6
788,5
789,4
790,6
791,8
792,2
793,6
794,0
795,7
796,9
797,0
798,9
799,6
800,5
801,4
802,3
803,3
804,3
805,1
806,5
807,1
808,0
809,2
810,6
811,3
812,1
813,4
814,9
815,6
816,5
817,6
818,5
819,1
820,4
821,9
822,5
823,2
824,4
825,9
826,1
827,9
828,6
829,5
830,0
831,8
832,3
833,5
834,8
835,7
836,0
837,8
838,5
839,6
840,5
841,2
842,3
843,5
844,5
845,3
846,5
847,6
848,0
849,8
850,8
851,2
852,5
853,8
854,1
855,3
856,1
857,6
858,0
859,3
860,6
861,6
862,3
863,5
864,3
865,3
866,7
867,4
868,0
869,5
870,1
871,6
872,3
873,8
874,3
875,5
876,5
877,5
878,7
879,1
880,6
881,7
882,5
883,5
884,1
885,9
886,2
887,8
888,5
889,1
890,5
891,5
892,5
893,8
894,0
895,5
896,8
897,0
898,2
899,0
900,7
901,5
902,8
903,2
904,4
905,3
906,9
907,9
908,9
909,3
910,6
911,7
912,6
913,3
914,4
915,3
916,9
917,5
918,1
919,1
920,5
921,5
922,7
923,3
924,1
925,7
926,7
927,6
928,8
929,6
930,8
931,3
932,2
933,8
934,9
935,1
936,1
937,8
938,1
939,6
940,4
941,4
942,5
943,2
944,5
945,9
946,5
947,1
948,1
949,2
950,4
951,2
952,8
953,8
954,6
955,5
956,8
957,9
958,2
959,8
960,0
961,5
962,3
963,3
964,0
965,7
966,1
967,6
968,2
969,0
970,8
971,3
972,3
973,4
974,6
975,7
976,5
977,6
978,6
979,5
980,1
981,7
982,4
983,4
984,4
985,8
986,7
987,3
988,0
989,7
990,3
991,0
992,1
993,5
994,2
995,5
996,1
997,1
998,8
999,3
1000,5
1001,6
1002,7
1003,3
1004,8
1005,4
1006,5
1007,3
1008,2
1009,5
1010,7
1011,8
1012,4
1013,5
1014,9
1015,3
1016,1
1017,4
1018,4
1019,1
1020,9
1021,7
1022,0
1023,6
1024,4
1025,3
1026,4
1027,7
1028,6
1029,7
1030,3
1031,3
1032,8
1033,0
1034,4
1035,3
1036,1
1037,1
1038,5
1039,4
1040,3
1041,6
1042,1
1043,4
1044,3
1045,6
1046,5
1047,4
1048,3
1049,4
1050,1
1051,6
1052,0
1053,5
1054,5
1055,6
1056,3
1057,4
1058,5
1059,6
1060,5
1061,9
1062,1
1063,3
1064,3
1065,4
1066,8
1067,9
1068,3
1069,0
1070,7
1071,3
1072,5
1073,9
1074,1
1075,6
1076,2
1077,3
1078,6
1079,5
1080,8
1081,6
1082,3
1083,7
1084,3
1085,9
1086,2
1087,9
1088,3
1089,1
1090,3
1091,3
1092,4
1093,3
1094,7
1095,4
1096,1
1097,3
1098,9
1099,3
1100,4
1101,8
1102,1
1103,5
1104,0
1105,3
1106,5
1107,0
1108,5
1109,8
1110,5
1111,6
1112,3
1113,1
1114,1
1115,4
1116,4
1117,5
1118,9
1119,7
1120,4
1121,5
1122,4
1123,9
1124,5
1125,4
1126,1
1127,0
1128,6
1129,2
1130,2
1131,4
1132,4
1133,6
1134,0
1135,2
1136,6
1137,4
1138,9
1139,9
1140,8
1141,8
1142,8
1143,3
1144,9
1145,5
1146,6
1147,2
1148,1
1149,4
1150,5
1151,5
1152,3
1153,8
1154,5
1155,0
1156,5
1157,1
1158,8
1159,8
1160,0
1161,9
1162,5
1163,3
1164,6
1165,2
1166,3
1167,5
1168,5
1169,6
1170,1
1171,7
1172,6
1173,5
1174,7
1175,9
1176,6
1177,6
1178,3
1179,6
1180,5
1181,7
1182,6
1183,3
1184,5
1185,3
1186,5
1187,3
1188,3
1189,5
1190,9
1191,9
1192,7
1193,5
1194,9
1195,5
1196,0
1197,1
1198,8
1199,7
1200,5
1201,7
1202,4
1203,5
1204,5
1205,4
1206,5
1207,5
1208,8
1209,3
1210,6
1211,8
1212,5
1213,3
1214,4
1215,4
1216,1
1217,4
1218,4
1219,8
1220,7
1221,0
1222,1
1223,6
1224,1
1225,2
1226,3
1227,8
1228,9
1229,8
1230,6
1231,5
1232,3
1233,5
1234,6
1235,1
1236,5
1237,4
1238,8
1239,5
1240,7
1241,9
1242,5
1243,1
1244,6
1245,3
1246,9
1247,5
1248,2
1249,4
1250,1
1251,5
1252,8
1253,3
1254,8
1255,5
1256,5
1257,8
1258,5
1259,1
1260,4
1261,6
1262,2
1263,5
1264,5
1265,8
1266,0
1267,5
1268,0
1269,5
1270,5
1271,8
1272,8
1273,2
1274,4
1275,8
1276,5
1277,9
1278,4
1279,5
1280,0
1281,8
1282,6
1283,3
1284,3
1285,4
1286,0
1287,6
1288,1
1289,3
1290,2
1291,0
1292,3
1293,5
1294,2
1295,6
1296,5
1297,8
1298,5
1299,1
1300,4
1301,5
1302,8
1303,3
1304,5
1305,4
1306,1
1307,2
1308,4
1309,5
1310,3
1311,5
1312,9
1313,0
1314,5
1315,9
1316,9
1317,6
1318,0
1319,1
1320,9
1321,5
1322,7
1323,8
1324,6
1325,0
1326,3
1327,3
1328,1
1329,1
1330,6
1331,1
1332,0
1333,3
1334,8
1335,2
1336,3
1337,6
1338,5
1339,3
1340,5
1341,1
1342,1
1343,3
1344,3
1345,3
1346,4
1347,5
1348,2
1349,4
1350,9
1351,8
1352,5
1353,4
1354,9
1355,7
1356,6
1357,3
1358,1
1359,7
1360,5
1361,8
1362,5
1363,5
1364,9
1365,4
1366,5
1367,3
1368,8
1369,8
1370,2
1371,3
1372,3
1373,5
1374,0
1375,9
1376,5
1377,6
1378,1
1379,2
1380,4
1381,0
1382,1
1383,9
1384,4
1385,7
1386,0
1387,1
1388,6
1389,9
1390,9
1391,5
1392,1
1393,6
1394,5
1395,1
1396,4
1397,2
1398,3
1399,5
1400,9
1401,2
1402,6
1403,0
1404,7
1405,6
1406,5
1407,3
1408,1
1409,3
1410,0
1411,2
1412,3
1413,5
1414,6
1415,9
1416,6
1417,0
1418,2
1419,4
1420,1
1421,6
1422,7
1423,3
1424,5
1425,3
1426,3
1427,8
1428,8
1429,7
1430,6
1431,6
1432,2
1433,0
1434,5
1435,1
1436,3
1437,5
1438,5
1439,6
1440,7
1441,3
1442,7
1443,5
1444,7
1445,3
1446,4
1447,4
1448,5
1449,3
1450,5
1451,9
1452,5
1453,1
1454,6
1455,8
1456,0
1457,0
1458,1
1459,5
1460,8
1461,5
1462,5
1463,3
1464,1
1465,0
1466,1
1467,7
1468,6
1469,3
1470,2
1471,1
1472,9
1473,4
1474,3
1475,4
1476,6
1477,5
1478,4
1479,6
1480,6
1481,8
1482,2
1483,1
1484,0
1485,9
1486,5
1487,6
1488,8
1489,4
1490,1
1491,5
1492,3
1493,4
1494,8
1495,8
1496,9
1497,9
1498,4
1499,3
1500,0
1501,4
1502,1
1503,5
1504,7
1505,2
1506,5
1507,5
1508,8
1509,5
1510,5
1511,1
1512,5
1513,3
1514,3
1515,3
1516,5
1517,6
1518,3
1519,5
1520,5
1521,6
1522,3
1523,1
1524,6
1525,4
1526,5
1527,3
1528,8
1529,3
1530,7
1531,4
1532,5
1533,6
1534,0
1535,5
1536,1
1537,6
1538,5
1539,1
1540,2
1541,7
1542,1
1543,5
1544,8
1545,3
1546,0
1547,3
1548,4
1549,1
1550,8
1551,1
1552,3
1553,4
1554,6
1555,9
1556,3
1557,9
1558,3
1559,8
1560,5
1561,5
1562,8
1563,6
1564,9
1565,8
1566,9
1567,5
1568,8
1569,5
1570,9
1571,5
1572,3
1573,4
1574,8
1575,7
1576,6
1577,9
1578,5
1579,5
1580,7
1581,8
1582,5
1583,2
1584,9
1585,5
1586,4
1587,8
1588,8
1589,5
1590,5
1591,4
1592,1
1593,8
1594,8
1595,9
1596,2
1597,1
1598,4
1599,5
1600,8
1601,7
1602,8
1603,2
1604,0
1605,3
1606,8
1607,8
1608,5
1609,9
1610,4
1611,6
1612,6
1613,8
1614,5
1615,7
1616,6
1617,5
1618,5
1619,3
1620,9
1621,8
1622,0
1623,6
1624,8
1625,6
1626,6
1627,3
1628,5
1629,9
1630,3
1631,3
1632,1
1633,1
1634,9
1635,5
1636,5
1637,8
1638,6
1639,0
1640,8
1641,9
1642,9
1643,8
1644,0
1645,1
1646,6
1647,5
1648,3
1649,5
1650,5
1651,8
1652,8
1653,9
1654,1
1655,8
1656,3
1657,4
1658,4
1659,1
1660,6
1661,7
1662,7
1663,3
1664,4
1665,8
1666,4
1667,1
1668,5
1669,2
1670,5
1671,9
1672,6
1673,1
1674,9
1675,3
1676,8
1677,1
1678,6
1679,5
1680,4
1681,1
1682,9
1683,6
1684,0
1685,6
1686,4
1687,9
1688,0
1689,1
1690,4
1691,6
1692,5
1693,5
1694,6
1695,6
1696,1
1697,5
1698,9
1699,1
1700,9
1701,9
1702,8
1703,3
1704,0
1705,4
1706,5
1707,9
1708,8
1709,4
1710,4
1711,8
1712,7
1713,8
1714,5
1715,7
1716,1
1717,3
1718,4
1719,4
1720,1
1721,9
1722,6
1723,0
1724,5
1725,5
1726,6
1727,1
1728,1
1729,0
1730,5
1731,3
1732,4
1733,5
1734,4
1735,4
1736,1
1737,8
1738,0
1739,8
1740,8
1741,7
1742,6
1743,1
1744,8
1745,3
1746,5
1747,3
1748,5
1749,1
1750,9
1751,3
1752,1
1753,9
1754,3
1755,2
1756,1
1757,7
1758,0
1759,3
1760,5
1761,4
1762,1
1763,3
1764,5
1765,4
1766,4
1767,5
1768,0
1769,8
1770,5
1771,4
1772,3
1773,9
1774,9
1775,6
1776,3
1777,7
1778,6
1779,1
1780,7
1781,8
1782,9
1783,9
1784,7
1785,8
1786,1
1787,3
1788,1
1789,7
1790,3
1791,1
1792,4
1793,8
1794,6
1795,5
1796,5
1797,3
1798,1
1799,9
1800,9
1801,8
1802,6
1803,4
1804,7
1805,6
1806,8
1807,1
1808,4
1809,3
1810,3
1811,1
1812,7
1813,6
1814,8
1815,8
1816,9
1817,3
1818,4
1819,2
1820,1
1821,3
1822,0
1823,4
1824,6
1825,2
1826,6
1827,5
1828,4
1829,0
1830,6
1831,1
1832,1
1833,5
1834,4
1835,0
1836,5
1837,6
1838,1
1839,2
1840,1
1841,8
1842,9
1843,5
1844,6
1845,5
1846,8
1847,5
1848,4
1849,8
1850,4
1851,3
1852,8
1853,3
1854,4
1855,8
1856,3
1857,4
1858,1
1859,5
1860,8
1861,5
1862,8
1863,2
1864,5
1865,1
1866,8
1867,8
1868,1
1869,8
1870,5
1871,5
1872,1
1873,6
1874,9
1875,6
1876,7
1877,3
1878,0
1879,6
1880,2
1881,9
1882,9
1883,0
1884,8
1885,7
1886,1
1887,1
1888,8
1889,8
1890,1
1891,3
1892,4
1893,4
1894,2
1895,0
1896,0
1897,4
1898,6
1899,9
1900,0
1901,2
1902,3
1903,6
1904,8
1905,6
1906,3
1907,4
1908,3
1909,2
1910,9
1911,5
1912,1
1913,8
1914,4
1915,7
1916,0
1917,1
1918,7
1919,4
1920,5
1921,3
1922,4
1923,1
1924,1
1925,1
1926,4
1927,6
1928,4
1929,9
1930,5
1931,3
1932,0
1933,7
1934,3
1935,3
1936,4
1937,1
1938,8
1939,8
1940,4
1941,0
1942,0
1943,1
1944,7
1945,7
1946,2
1947,9
1948,8
1949,4
1950,3
1951,0
1952,3
1953,3
1954,2
1955,6
1956,7
1957,1
1958,0
1959,6
1960,6
1961,4
1962,8
1963,7
1964,8
1965,5
1966,4
1967,5
1968,8
1969,1
1970,2
1971,3
1972,8
1973,9
1974,2
1975,8
1976,1
1977,0
1978,1
1979,7
1980,3
1981,5
1982,6
1983,9
1984,0
1985,8
1986,3
1987,7
1988,8
1989,8
1990,7
1991,1
1992,4
1993,5
1994,3
1995,9
1996,8
1997,6
1998,6
1999,4
2000,4
2001,1
2002,3
2003,0
2004,2
2005,9
2006,0
2007,6
2008,8
2009,6
2010,6
2011,5
2012,6
2013,2
2014,8
2015,1
2016,4
2017,3
2018,3
2019,8
2020,4
2021,8
2022,7
2023,8
2024,5
2025,3
2026,8
2027,3
2028,9
2029,3
2030,3
2031,3
2032,3
2033,8
2034,8
2035,0
2036,3
2037,3
2038,5
2039,8
2040,3
2041,5
2042,1
2043,1
2044,1
2045,5
2046,6
2047,9
2048,7
2049,5
2050,3
2051,5
2052,6
2053,3
2054,9
2055,7
2056,7
2057,6
2058,8
2059,1
2060,0
2061,3
2062,8
2063,7
2064,6
2065,7
2066,8
2067,9
2068,5
2069,5
2070,6
2071,4
2072,1
2073,3
2074,7
2075,9
2076,1
2077,3
2078,5
2079,7
2080,0
2081,8
2082,6
2083,7
2084,4
2085,8
2086,8
2087,6
2088,2
2089,7
2090,9
2091,4
2092,8
2093,5
2094,5
2095,8
2096,6
2097,9
2098,9
2099,8
2100,5
2101,1
2102,5
2103,4
2104,7
2105,2
2106,9
2107,4
2108,2
2109,5
2110,9
2111,1
2112,5
2113,3
2114,5
2115,8
2116,4
2117,5
2118,6
2119,1
2120,6
2121,4
2122,7
2123,6
2124,2
2125,3
2126,5
2127,7
2128,8
2129,1
2130,9
2131,6
2132,3
2133,4
2134,9
2135,9
2136,3
2137,9
2138,1
2139,4
2140,6
2141,0
2142,5
2143,7
2144,5
2145,7
2146,4
2147,8
2148,1
2149,6
2150,3
2151,3
2152,3
2153,4
2154,8
2155,1
2156,0
2157,9
2158,3
2159,6
2160,1
2161,9
2162,6
2163,7
2164,1
2165,8
2166,4
2167,9
2168,3
2169,8
2170,6
2171,4
2172,8
2173,3
2174,8
2175,3
2176,5
2177,5
2178,1
2179,4
2180,5
2181,3
2182,1
2183,4
2184,1
2185,7
2186,1
2187,3
2188,4
2189,7
2190,6
2191,5
2192,8
2193,8
2194,4
2195,7
2196,5
2197,6
2198,3
2199,6
2200,3
2201,1
2202,6
2203,5
2204,6
2205,5
2206,2
2207,3
2208,1
2209,6
2210,7
2211,5
2212,6
2213,5
2214,5
2215,0
2216,5
2217,0
2218,9
2219,7
2220,3
2221,0
2222,3
2223,2
2224,3
2225,0
2226,6
2227,9
2228,3
2229,3
2230,5
2231,5
2232,4
2233,5
2234,4
2235,4
2236,6
2237,3
2238,0
2239,6
2240,8
2241,5
2242,5
2243,5
2244,9
2245,4
2246,4
2247,3
2248,1
2249,9
2250,2
2251,5
2252,5
2253,6
2254,7
2255,7
2256,6
2257,4
2258,8
2259,1
2260,1
2261,5
2262,1
2263,0
2264,0
2265,6
2266,8
2267,3
2268,5
2269,7
2270,8
2271,1
2272,3
2273,3
2274,3
2275,5
2276,4
2277,5
2278,4
2279,1
2280,0
2281,7
2282,6
2283,9
2284,3
2285,1
2286,3
2287,6
2288,5
2289,3
2290,2
2291,6
2292,1
2293,5
2294,6
2295,6
2296,0
2297,3
2298,7
2299,5
2300,7
2301,1
2302,4
2303,9
2304,7
2305,5
2306,0
2307,6
2308,8
2309,6
2310,8
2311,6
2312,1
2313,5
2314,4
2315,4
2316,4
2317,5
2318,8
2319,8
2320,8
2321,4
2322,4
2323,3
2324,1
2325,3
2326,9
2327,6
2328,4
2329,3
2330,1
2331,5
2332,4
2333,1
2334,4
2335,3
2336,8
2337,0
2338,3
2339,3
2340,3
2341,8
2342,8
2343,5
2344,4
2345,5
2346,2
2347,6
2348,4
2349,8
2350,5
2351,3
2352,5
2353,5
2354,9
2355,1
2356,6
2357,4
2358,3
2359,3
2360,1
2361,1
2362,5
2363,3
2364,6
2365,4
2366,6
2367,2
2368,3
2369,0
2370,3
2371,8
2372,3
2373,4
2374,5
2375,8
2376,6
2377,5
2378,7
2379,7
2380,3
2381,3
2382,8
2383,1
2384,4
2385,2
2386,9
2387,5
2388,8
2389,1
2390,4
2391,1
2392,9
2393,0
2394,5
2395,8
2396,5
2397,7
2398,5
2399,3
2400,9
2401,1
2402,9
2403,4
2404,0
2405,8
2406,5
2407,4
2408,4
2409,3
2410,3
2411,8
2412,7
2413,9
2414,4
2415,8
2416,0
2417,1
2418,6
2419,1
2420,5
2421,6
2422,5
2423,0
2424,8
2425,5
2426,6
2427,5
2428,5
2429,7
2430,6
2431,3
2432,9
2433,9
2434,3
2435,0
2436,6
2437,1
2438,1
2439,1
2440,6
2441,3
2442,0
2443,0
2444,9
2445,0
2446,4
2447,8
2448,5
2449,1
2450,0
2451,4
2452,3
2453,1
2454,8
2455,7
2456,8
2457,7
2458,5
2459,8
2460,1
2461,1
2462,6
2463,3
2464,1
2465,5
2466,2
2467,8
2468,6
2469,0
2470,3
2471,3
2472,6
2473,8
2474,8
2475,1
2476,4
2477,5
2478,3
2479,6
2480,4
2481,0
2482,5
2483,3
2484,8
2485,8
2486,9
2487,5
2488,6
2489,3
2490,3
2491,6
2492,9
2493,1
2494,3
2495,1
2496,8
2497,9
2498,5
2499,7
2500,5
2501,6
2502,1
2503,1
2504,9
2505,1
2506,1
2507,9
2508,1
2509,3
2510,6
2511,4
2512,9
2513,9
2514,8
2515,0
2516,0
2517,1
2518,9
2519,9
2520,5
2521,6
2522,4
2523,3
2524,7
2525,7
2526,8
2527,1
2528,1
2529,0
2530,1
2531,9
2532,4
2533,3
2534,9
2535,7
2536,8
2537,1
2538,9
2539,5
2540,5
2541,3
2542,8
2543,1
2544,1
2545,5
2546,7
2547,8
2548,9
2549,5
2550,3
2551,1
2552,3
2553,5
2554,4
2555,5
2556,8
2557,6
2558,3
2559,3
2560,3
2561,6
2562,1
2563,5
2564,4
2565,4
2566,5
2567,7
2568,5
2569,7
2570,2
2571,5
2572,3
2573,3
2574,7
2575,8
2576,5
2577,1
2578,8
2579,1
2580,4
2581,9
2582,3
2583,0
2584,5
2585,3
2586,1
2587,5
2588,3
2589,6
2590,7
2591,8
2592,3
2593,5
2594,1
2595,6
2596,7
2597,5
2598,5
2599,4
2600,5
2601,6
2602,6
2603,9
2604,8
2605,8
2606,5
2607,5
2608,6
2609,3
2610,8
2611,8
2612,7
2613,0
2614,3
2615,4
2616,1
2617,3
2618,6
2619,5
2620,6
2621,1
2622,1
2623,1
2624,1
2625,5
2626,9
2627,6
2628,1
2629,7
2630,5
2631,8
2632,8
2633,7
2634,9
2635,6
2636,6
2637,8
2638,5
2639,1
2640,9
2641,8
2642,0
2643,5
2644,7
2645,6
2646,9
2647,6
2648,0
2649,5
2650,6
2651,1
2652,1
2653,3
2654,5
2655,3
2656,9
2657,5
2658,6
2659,5
2660,1
2661,5
2662,4
2663,5
2664,2
2665,5
2666,6
2667,0
2668,5
2669,5
2670,5
2671,1
2672,4
2673,3
2674,7
2675,1
2676,7
2677,7
2678,0
2679,0
2680,1
2681,3
2682,2
2683,4
2684,3
2685,3
2686,5
2687,1
2688,4
2689,1
2690,0
2691,5
2692,1
2693,6
2694,6
2695,5
2696,1
2697,5
2698,5
2699,1
2700,8
2701,1
2702,1
2703,7
2704,4
2705,3
2706,3
2707,1
2708,6
2709,5
2710,4
2711,9
2712,4
2713,3
2714,1
2715,1
2716,7
2717,5
2718,6
2719,3
2720,3
2721,1
2722,6
2723,2
2724,1
2725,4
2726,3
2727,6
2728,1
2729,4
2730,5
2731,1
2732,1
2733,6
2734,7
2735,0
2736,6
2737,1
2738,8
2739,3
2740,3
2741,3
2742,4
2743,8
2744,8
2745,8
2746,9
2747,9
2748,9
2749,3
2750,3
2751,1
2752,7
2753,5
2754,6
2755,1
2756,8
2757,1
2758,8
2759,0
2760,5
2761,0
2762,0
2763,8
2764,7
2765,3
2766,9
2767,8
2768,7
2769,4
2770,5
2771,5
2772,5
2773,6
2774,4
2775,3
2776,4
2777,4
2778,0
2779,3
2780,3
2781,1
2782,3
2783,9
2784,5
2785,4
2786,5
2787,6
2788,4
2789,4
2790,3
2791,8
2792,6
2793,5
2794,2
2795,3
2796,9
2797,8
2798,0
2799,6
2800,6
2801,3
2802,1
2803,5
2804,3
2805,6
2806,8
2807,9
2808,5
2809,7
2810,6
2811,0
2812,6
2813,8
2814,8
2815,9
2816,7
2817,5
2818,8
2819,8
2820,5
2821,5
2822,6
2823,1
2824,1
2825,8
2826,8
2827,6
2828,3
2829,3
2830,3
2831,1
2832,3
2833,4
2834,9
2835,9
2836,5
2837,1
2838,1
2839,5
2840,3
2841,4
2842,8
2843,4
2844,3
2845,3
2846,0
2847,7
2848,4
2849,0
2850,6
2851,5
2852,8
2853,6
2854,2
2855,2
2856,5
2857,7
2858,1
2859,4
2860,7
2861,3
2862,8
2863,8
2864,3
2865,8
2866,7
2867,0
2868,3
2869,5
2870,6
2871,3
2872,4
2873,5
2874,4
2875,7
2876,4
2877,3
2878,5
2879,1
2880,8
2881,7
2882,0
2883,6
2884,2
2885,5
2886,9
2887,8
2888,8
2889,9
2890,2
2891,3
2892,3
2893,0
2894,2
2895,1
2896,3
2897,4
2898,9
2899,6
2900,9
2901,3
2902,9
2903,5
2904,4
2905,5
2906,2
2907,6
2908,8
2909,0
2910,9
2911,9
2912,0
2913,1
2914,5
2915,5
2916,0
2917,3
2918,4
2919,3
2920,0
2921,8
2922,5
2923,8
2924,8
2925,9
2926,5
2927,2
2928,1
2929,3
2930,6
2931,1
2932,6
2933,4
2934,1
2935,8
2936,3
2937,3
2938,3
2939,9
2940,4
2941,3
2942,7
2943,5
2944,5
2945,7
2946,0
2947,8
2948,8
2949,6
2950,9
2951,8
2952,3
2953,0
2954,0
2955,6
2956,5
2957,3
2958,3
2959,1
2960,7
2961,7
2962,5
2963,6
2964,9
2965,3
2966,3
2967,1
2968,3
2969,3
2970,3
2971,6
2972,1
2973,1
2974,8
2975,7
2976,1
2977,9
2978,3
2979,8
2980,8
2981,9
2982,8
2983,1
2984,2
2985,3
2986,9
2987,4
2988,7
2989,2
2990,5
2991,3
2992,6
2993,3
2994,9
2995,8
